customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Predicted_Churn,Risk_Level,Customer_Segment,Retention_Priority,Top_SHAP_Drivers,SHAP_Values,SHAP_Directions,Final_Retention_Action
4376-KFVRS,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.05,8468.2,No,0.0041972185,0,Low,0.0,Low,tenure | Contract Month-to-month | Contract Two year | OnlineSecurity No | Contract One year,-1.4373 | -1.1265 | -0.8457 | -0.4957 | -0.3057,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Review pricing
0447-BEMNG,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,Yes,0.08269355,0,Low,1.0,Low,tenure | OnlineSecurity No | Contract Month-to-month | TotalCharges | PaymentMethod Electronic check,-0.7369 | -0.506 | 0.4224 | -0.4164 | -0.3854,Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Offer technical support
5630-AHZIL,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.5,177.4,No,0.2744592,0,Low,1.0,Low,OnlineSecurity No | Contract Month-to-month | MonthlyCharges | TechSupport No | tenure,-0.5143 | 0.4464 | -0.4198 | -0.3528 | 0.3448,Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Maintain regular engagement; Offer long-term contract incentive; Provide new-customer support
2190-BCXEC,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,No,0.45662865,0,Medium,0.0,Medium,PaymentMethod Electronic check | Contract Month-to-month | tenure | TechSupport No | InternetService Fiber optic,-0.5495 | 0.5359 | -0.4312 | -0.3508 | 0.2079,Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Proactive retention communication; Offer long-term contract incentive; Promote online security
1559-DTODC,Male,0,No,No,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,468.35,No,0.30605888,0,Low,1.0,Low,PaymentMethod Electronic check | Contract Month-to-month | MonthlyCharges | tenure | InternetService Fiber optic,-0.5643 | 0.4789 | -0.3489 | -0.2611 | -0.243,Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Promote online security; Offer technical support
3244-DCJWY,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,Yes,0.8608129,1,High,1.0,Critical,tenure | Contract Month-to-month | TotalCharges | OnlineSecurity No | MonthlyCharges,0.9047 | 0.7483 | -0.2445 | 0.2367 | -0.1928,Increases churn risk | Increases churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk,Immediate personal outreach; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
3967-VQOGC,Female,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.9,1680.25,No,0.006127864,0,Low,1.0,Low,Contract Month-to-month | Contract Two year | tenure | TotalCharges | OnlineSecurity No,-1.1787 | -0.6736 | -0.5992 | -0.5278 | -0.4519,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement
0265-PSUAE,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,No,0.51511735,1,Medium,1.0,Medium,Contract Month-to-month | MonthlyCharges | OnlineSecurity No | PaperlessBilling No | InternetService Fiber optic,0.5319 | 0.4351 | -0.2878 | -0.2777 | 0.2359,Increases churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Proactive retention communication; Offer long-term contract incentive; Offer technical support; Review pricing
1622-HSHSF,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,19.55,No,0.57954156,1,Medium,1.0,Medium,tenure | Contract Month-to-month | OnlineSecurity No | TechSupport No | MonthlyCharges,1.0033 | 0.6507 | -0.3521 | -0.3426 | -0.2572,Increases churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Proactive retention communication; Offer long-term contract incentive; Provide new-customer support
9867-XOBQA,Female,0,No,Yes,21,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,53.15,1183.2,No,0.017083773,0,Low,1.0,Low,Contract Month-to-month | Contract Two year | MonthlyCharges | OnlineSecurity No | TechSupport No,-1.2219 | -0.8624 | -0.3779 | -0.3365 | -0.2769,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement
6773-LQTVT,Female,1,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.65,1025.15,No,0.14151675,0,Low,1.0,Low,tenure | Contract Month-to-month | MonthlyCharges | PaymentMethod Electronic check | InternetService DSL,-0.5326 | 0.4275 | -0.2867 | -0.2757 | -0.2517,Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Promote online security; Offer technical support
4332-MUOEZ,Male,1,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),94.3,1818.3,No,0.14861815,0,Low,1.0,Low,Contract Month-to-month | MonthlyCharges | TotalCharges | TechSupport No | OnlineSecurity No,-0.8413 | 0.5188 | -0.3253 | -0.2916 | -0.2038,Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Review pricing
0023-XUOPT,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,1215.6,Yes,0.5538407,1,Medium,1.0,Medium,PaperlessBilling No | Contract Month-to-month | MonthlyCharges | PaperlessBilling Yes | OnlineBackup No,-0.6054 | 0.5267 | 0.4397 | -0.2404 | -0.24,Reduces churn risk | Increases churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk,Proactive retention communication; Offer long-term contract incentive; Promote online security; Offer technical support; Review pricing
6543-CPZMK,Male,0,Yes,Yes,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,Yes,0.38489395,0,Low,1.0,Low,Contract Month-to-month | Dependents No | OnlineBackup No | InternetService Fiber optic | InternetService DSL,0.4816 | -0.3659 | -0.2887 | -0.2379 | -0.228,Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Promote online security; Offer technical support
6418-HNFED,Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.25,4089.45,No,0.0064706528,0,Low,0.0,Low,Contract Month-to-month | Contract Two year | tenure | TotalCharges | MonthlyCharges,-0.8953 | -0.8892 | -0.447 | -0.3096 | -0.3007,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Review pricing
1036-GUDCL,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.05,4663.4,No,0.02276063,0,Low,0.0,Low,tenure | TechSupport No | PaymentMethod Electronic check | OnlineSecurity No | TotalCharges,-1.1436 | -0.3897 | -0.3373 | -0.3073 | -0.2756,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive
4818-QIUFN,Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1520.9,Yes,0.5917121,1,Medium,1.0,Medium,OnlineSecurity No | Contract Month-to-month | PaymentMethod Electronic check | InternetService Fiber optic | TotalCharges,-0.6267 | 0.605 | 0.2609 | 0.1755 | -0.1708,Reduces churn risk | Increases churn risk | Increases churn risk | Increases churn risk | Reduces churn risk,Proactive retention communication; Offer long-term contract incentive; Offer technical support
0778-NELLA,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,296.1,Yes,0.35808665,0,Low,1.0,Low,PaymentMethod Electronic check | Contract Month-to-month | PaymentMethod Credit card (automatic) | OnlineSecurity No | tenure,-0.5464 | 0.5141 | -0.4026 | 0.1722 | -0.1658,Reduces churn risk | Increases churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Promote online security; Offer technical support
7495-OOKFY,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.65,633.3,Yes,0.75498885,1,High,1.0,Critical,Contract Month-to-month | PaymentMethod Electronic check | InternetService Fiber optic | InternetService DSL | OnlineSecurity No,0.6647 | -0.3451 | 0.2492 | 0.1871 | 0.1785,Increases churn risk | Reduces churn risk | Increases churn risk | Increases churn risk | Increases churn risk,Priority retention outreach; Offer long-term contract incentive; Promote online security; Offer technical support; Review pricing
4737-HOBAX,Male,0,Yes,No,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.8,5034.05,No,0.01917907,0,Low,0.0,Low,Contract Month-to-month | tenure | Contract Two year | TechSupport No | PaymentMethod Electronic check,-0.9816 | -0.8368 | -0.5266 | -0.3497 | -0.2766,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Promote online security
7919-ZODZZ,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,65.9,660.05,No,0.2764062,0,Low,1.0,Low,Contract Month-to-month | OnlineSecurity No | MonthlyCharges | InternetService Fiber optic | InternetService DSL,-0.9633 | 0.2499 | -0.2133 | -0.1882 | -0.1589,Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Promote online security; Offer technical support
2988-PLAHS,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.95,220.45,No,0.22582339,0,Low,1.0,Low,Contract Month-to-month | MonthlyCharges | OnlineSecurity No | InternetService Fiber optic | MultipleLines No,-1.2807 | -0.3936 | 0.2608 | -0.1805 | -0.1752,Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Provide new-customer support; Promote online security; Offer technical support
9067-SQTNS,Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.6,926.0,No,0.01059184,0,Low,1.0,Low,Contract Month-to-month | tenure | MonthlyCharges | OnlineSecurity No | TechSupport No,-1.0413 | -0.6366 | -0.5642 | -0.4391 | -0.2713,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement
6483-OATDN,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.3,411.6,No,0.17208917,0,Low,1.0,Low,Contract Month-to-month | PaymentMethod Electronic check | OnlineSecurity No | InternetService Fiber optic | PaymentMethod Credit card (automatic),0.4438 | -0.4192 | -0.3952 | -0.2544 | -0.2466,Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Offer technical support
5469-CTCWN,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,106.0,6547.7,Yes,0.056155305,0,Low,0.0,Low,Contract Month-to-month | tenure | OnlineSecurity No | Dependents No | TotalCharges,-0.8792 | -0.8113 | -0.5304 | -0.4185 | -0.1984,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer technical support; Review pricing
3524-WQDSG,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.3,4209.95,No,0.6930675,1,Medium,0.0,Medium,Contract Month-to-month | MonthlyCharges | tenure | TotalCharges | PaymentMethod Electronic check,0.5566 | 0.5453 | -0.4222 | -0.4112 | -0.3753,Increases churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Proactive retention communication; Offer long-term contract incentive; Promote online security; Offer technical support; Review pricing
6968-URWQU,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391.15,No,0.08067723,0,Low,1.0,Low,Contract Month-to-month | StreamingMovies Yes | OnlineSecurity No | PaymentMethod Electronic check | tenure,-1.0158 | -0.4115 | 0.3254 | -0.2955 | -0.2603,Reduces churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Promote online security; Offer technical support
8601-QACRS,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.6,249.95,Yes,0.6142962,1,Medium,1.0,Medium,Contract Month-to-month | tenure | PaymentMethod Electronic check | OnlineSecurity No | InternetService Fiber optic,0.5922 | 0.5878 | -0.3428 | 0.2671 | -0.2346,Increases churn risk | Increases churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk,Proactive retention communication; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
8690-UPCZI,Male,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),69.05,1958.45,No,0.008457307,0,Low,1.0,Low,Contract Month-to-month | MonthlyCharges | tenure | TotalCharges | StreamingMovies Yes,-0.9695 | -0.5234 | -0.4322 | -0.4066 | -0.3645,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement
5331-RGMTT,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,No,0.7770247,1,High,0.0,Critical,MonthlyCharges | Contract Month-to-month | tenure | PaymentMethod Electronic check | TotalCharges,0.5338 | 0.5295 | -0.5054 | -0.4026 | -0.2494,Increases churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Priority retention outreach; Offer long-term contract incentive; Promote online security; Offer technical support; Review pricing
1357-BIJKI,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,4858.7,No,0.50092703,1,Medium,0.0,Medium,Contract Month-to-month | tenure | MonthlyCharges | OnlineSecurity No | MultipleLines No,-1.1853 | -0.5111 | 0.2563 | 0.2487 | 0.1646,Reduces churn risk | Reduces churn risk | Increases churn risk | Increases churn risk | Increases churn risk,Proactive retention communication; Promote online security; Offer technical support; Review pricing
2088-IEBAU,Female,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,88.15,6148.45,No,0.00942223,0,Low,0.0,Low,Contract Month-to-month | Contract Two year | tenure | MonthlyCharges | OnlineSecurity No,-1.0039 | -0.6413 | -0.5683 | -0.5158 | -0.455,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Review pricing
0679-IDSTG,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,Yes,0.95562327,1,High,1.0,Critical,tenure | TotalCharges | Contract Month-to-month | OnlineSecurity No | Dependents No,1.0942 | 0.851 | 0.7217 | 0.2076 | -0.1879,Increases churn risk | Increases churn risk | Increases churn risk | Increases churn risk | Reduces churn risk,Immediate personal outreach; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
6519-ZHPXP,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.3,7679.65,No,0.011768562,0,Low,0.0,Low,tenure | Contract Month-to-month | Contract Two year | OnlineSecurity No | MonthlyCharges,-1.9582 | -1.0147 | -0.7019 | -0.4478 | 0.4122,Reduces churn risk | Reduces churn risk | Reduces churn risk | Reduces churn risk | Increases churn risk,Maintain regular engagement; Review pricing
2101-RANCD,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1,4144.9,No,0.52618855,1,Medium,0.0,Medium,tenure | Contract Month-to-month | PaymentMethod Electronic check | MonthlyCharges | OnlineSecurity No,-0.781 | 0.6158 | 0.3793 | -0.2769 | 0.2368,Reduces churn risk | Increases churn risk | Increases churn risk | Reduces churn risk | Increases churn risk,Proactive retention communication; Offer long-term contract incentive; Promote online security; Offer technical support
4029-HPFVY,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.3,220.4,No,0.6047166,1,Medium,1.0,Medium,Contract Month-to-month | PaymentMethod Electronic check | OnlineSecurity No | MonthlyCharges | tenure,0.6272 | -0.3361 | 0.2545 | -0.1963 | 0.1787,Increases churn risk | Reduces churn risk | Increases churn risk | Reduces churn risk | Increases churn risk,Proactive retention communication; Offer long-term contract incentive; Provide new-customer support; Promote online security; Offer technical support
1015-OWJKI,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,19.05,No,0.20009644,0,Low,1.0,Low,MonthlyCharges | tenure | Contract Month-to-month | OnlineSecurity No | PaperlessBilling No,-1.2261 | 0.9545 | 0.5545 | -0.4324 | -0.4131,Reduces churn risk | Increases churn risk | Increases churn risk | Reduces churn risk | Reduces churn risk,Maintain regular engagement; Offer long-term contract incentive; Provide new-customer support
